x,y
662.550048828125,1
671.5679321289062,3.8355507850646973
680.09814453125,8.093442916870117
686.936767578125,14.766849517822266
692.4473876953125,22.598222732543945
700.028076171875,28.35916519165039
708.2191162109375,33.312171936035156
717.0333251953125,35.36090087890625
724.9107666015625,38.78687286376953
730.02734375,44.47624206542969
733.1309814453125,35.572566986083984
728.5703735351562,27.371627807617188
733.8736572265625,20.89616584777832
742.3939208984375,25.11798667907715
749.0586547851562,31.733930587768555
744.4149169921875,39.5028076171875
751.9341430664062,45.04076385498047
761.010498046875,47.59074401855469
767.5330810546875,40.77170944213867
775.7926635742188,39.00149917602539
780.067138671875,47.4708366394043
782.6585693359375,56.687767028808594
783.4299926757812,66.21472930908203
781.883056640625,75.65657806396484
787.8023071289062,71.21550750732422
790.2816162109375,61.976131439208984
790.8052368164062,52.420677185058594
797.3671875,48.37723922729492
801.4260864257812,56.968040466308594
802.2615356445312,66.4522476196289
801.0218505859375,75.9523696899414
800.3807373046875,85.50965881347656
802.61767578125,94.4504165649414
811.7344970703125,94.33619689941406
818.2124633789062,87.41848754882812
820.7559814453125,78.25215911865234
820.910888671875,68.67533111572266
820.8033447265625,59.093685150146484
820.9889526367188,49.514556884765625
822.1931762695312,40.036930084228516
830.4371337890625,37.41023635864258
839.7866821289062,39.48810577392578
848.8375244140625,42.61676025390625
857.421142578125,46.86070251464844
865.427001953125,52.11882400512695
873.8480224609375,56.67595672607422
882.480712890625,60.83000946044922
890.0762329101562,66.62567138671875
896.21142578125,73.97006225585938
901.4008178710938,82.02306365966797
906.3519287109375,90.2270736694336
911.1513061523438,98.52053833007812
915.1806030273438,107.17449188232422
915.6311645507812,116.69671630859375
914.4839477539062,126.19124603271484
916.9151611328125,135.35739135742188
925.26904296875,139.54580688476562
934.1500244140625,141.09841918945312
934.9136962890625,132.10079956054688
934.5689697265625,122.5261459350586
933.7659912109375,112.98670196533203
933.8148193359375,103.78132629394531
942.2867431640625,103.22077941894531
944.3215942382812,112.43885803222656
944.8922119140625,121.9932861328125
946.9901733398438,131.33534240722656
950.015625,140.42562866210938
953.97509765625,149.0889892578125
962.2960815429688,153.5214080810547
971.131591796875,157.22616577148438
979.6831665039062,161.23681640625
981.8290405273438,170.22317504882812
981.4542236328125,179.797607421875
981.2457885742188,189.37757873535156
980.8722534179688,198.9520263671875
979.991455078125,208.49171447753906
978.0585327148438,217.85986328125
973.3824462890625,226.1765899658203
974.9590454101562,235.06642150878906
973.7742919921875,243.81280517578125
971.6784057617188,253.1602783203125
966.5852661132812,261.03021240234375
958.4404296875,266.0645446777344
950.76708984375,271.7818603515625
944.6881103515625,279.14453125
939.433349609375,287.0685729980469
931.43408203125,292.3060302734375
924.1800537109375,298.5440673828125
918.0220947265625,305.8512878417969
916.8051147460938,315.15924072265625
918.8367919921875,324.3927001953125
910.5985717773438,328.65875244140625
901.2977294921875,330.93450927734375
896.3030395507812,338.3358154296875
895.991455078125,347.909912109375
896.6043701171875,357.46807861328125
898.2974243164062,366.8935852050781
900.8513793945312,376.12530517578125
902.6588745117188,385.53448486328125
903.90185546875,395.03070068359375
904.59228515625,404.5880432128906
905.733154296875,414.09796142578125
905.3992919921875,423.3684997558594
899.6488647460938,430.9501647949219
891.814208984375,436.4407043457031
884.9137573242188,443.0834655761719
885.5866088867188,451.26556396484375
890.8412475585938,459.189697265625
883.4287719726562,459.6099853515625
881.0383911132812,468.74951171875
880.43017578125,478.3084411621094
880.3314819335938,487.8901062011719
879.866943359375,497.4582214355469
879.6914672851562,506.96875
883.99658203125,515.460205078125
889.8001708984375,523.0845336914062
896.0940551757812,530.302734375
902.8004150390625,537.1375732421875
907.6756591796875,545.345703125
910.0601196289062,554.5989379882812
910.4100341796875,564.1629638671875
909.3787841796875,573.6773681640625
904.5145263671875,581.7852172851562
896.5400390625,587.0220336914062
887.7176513671875,590.7589111328125
879.1947021484375,595.12841796875
872.7083129882812,601.784912109375
872.189208984375,611.327392578125
872.0779418945312,620.9089965820312
871.8596801757812,630.4886474609375
871.395263671875,640.0592041015625
869.8551635742188,649.48291015625
865.4727172851562,657.9652099609375
859.1298217773438,665.1253662109375
852.9794311523438,672.398193359375
853.3157348632812,681.63818359375
857.162109375,690.3687133789062
855.6452026367188,699.6220092773438
849.9888916015625,707.3438720703125
844.3176879882812,715.0675659179688
836.3590087890625,719.9365234375
828.6038208007812,725.5037231445312
823.018310546875,733.2239379882812
821.6599731445312,742.5584106445312
821.3535766601562,752.0861206054688
817.138427734375,760.6245727539062
814.3916015625,769.7542724609375
811.8277587890625,778.8734741210938
805.8834838867188,786.3775024414062
799.51318359375,793.5146484375
792.3543090820312,799.8414306640625
782.8427124023438,800.1935424804688
773.2639770507812,799.93798828125
763.700439453125,799.354248046875
754.1886596679688,798.21044921875
744.9125366210938,795.9347534179688
735.6361694335938,794.6152954101562
736.5194702148438,803.0807495117188
742.845458984375,810.222900390625
748.3277587890625,818.0675048828125
753.31298828125,826.2496948242188
760.435302734375,831.9287719726562
767.3822021484375,838.499267578125
774.5233154296875,844.8787841796875
782.1497802734375,850.6775512695312
790.1041259765625,856.0185546875
798.3097534179688,860.9656372070312
806.6997680664062,865.5934448242188
815.2171630859375,869.9833374023438
823.8110961914062,874.221435546875
832.4539184570312,878.3592529296875
841.1365356445312,882.4126586914062
849.8536987304688,886.3914794921875
858.5982055664062,890.309814453125
867.3646850585938,894.1785888671875
876.0684204101562,898.1831665039062
884.7074584960938,902.3256225585938
893.8016967773438,905.29443359375
900.6864624023438,911.7353515625
908.6144409179688,917.0449829101562
917.3994140625,920.8692626953125
926.1729125976562,924.7214965820312
934.8257446289062,928.8368530273438
943.2697143554688,933.3639526367188
951.3971557617188,938.4357299804688
959.514892578125,943.4686279296875
968.255859375,947.3831787109375
976.1614379882812,952.7572021484375
982.5050659179688,959.9135131835938
990.1132202148438,965.7197265625
997.8603515625,971.3588256835938
1004.9912719726562,977.7054443359375
1009.1966552734375,986.237060546875
1006.9328002929688,992.9463500976562
1001.47021484375,987.2473754882812
996.3497924804688,979.1959838867188
988.96044921875,973.1478881835938
981.311279296875,967.383544921875
974.292236328125,960.8662109375
967.24951171875,954.4111938476562
958.464111328125,950.7205200195312
949.7590942382812,947.23486328125
942.24560546875,941.2974853515625
934.1193237304688,936.2274169921875
925.5772094726562,931.890625
916.7777099609375,928.0999145507812
908.0625610351562,924.1248168945312
899.7657470703125,919.3386840820312
891.7092895507812,914.1539916992188
883.318603515625,909.529541015625
874.7020874023438,905.3387451171875
865.9757690429688,901.3804931640625
857.2384033203125,897.4461669921875
848.5861206054688,893.3295288085938
839.8759765625,889.3377685546875
831.0408325195312,885.62890625
822.2379760742188,881.8441162109375
813.6389770507812,877.6209106445312
805.2754516601562,872.9441528320312
796.9193725585938,868.2540283203125
788.6370239257812,863.4359130859375
780.510986328125,858.358642578125
772.6383666992188,852.8982543945312
765.1327514648438,846.9445190429688
758.1365356445312,840.4024047851562
751.9146118164062,833.1213989257812
746.4476318359375,825.255615234375
741.4844970703125,817.0599975585938
735.1834106445312,809.8936767578125
729.255859375,802.677490234375
728.0323486328125,793.2251586914062
736.3323974609375,789.2893676757812
745.7349243164062,790.88427734375
755.0306396484375,793.1502075195312
764.569580078125,794.0595092773438
774.131591796875,794.6671142578125
783.7117919921875,794.7018432617188
792.99609375,792.8169555664062
799.940673828125,786.31591796875
805.3934326171875,778.444580078125
809.1576538085938,769.6480712890625
812.0504760742188,760.51318359375
815.648681640625,751.6443481445312
816.1010131835938,742.3551025390625
817.1071166992188,732.9454956054688
822.6640625,725.2080078125
829.6231079101562,718.6334228515625
837.3510131835938,712.974853515625
844.1197509765625,706.2138671875
849.7333374023438,698.4558715820312
851.0233154296875,689.8084716796875
847.7822875976562,680.8217163085938
847.9799194335938,671.32666015625
852.39453125,662.8993530273438
858.906982421875,655.8800659179688
863.6840209960938,647.6229858398438
865.6649780273438,638.281005859375
866.1150512695312,628.7117919921875
867.1585693359375,619.18701171875
865.4345703125,610.1250610351562
866.2779541015625,600.76220703125
871.9140014648438,593.1288452148438
880.2824096679688,588.4996337890625
888.8336181640625,584.1770629882812
897.3905029296875,579.8880615234375
903.9710693359375,573.074462890625
905.8788452148438,563.783447265625
904.7953491210938,554.2777709960938
901.4889526367188,545.3123779296875
896.2620239257812,537.2977294921875
889.9498291015625,530.0935668945312
883.5339965820312,522.9841918945312
878.5294799804688,514.8374633789062
875.8076171875,505.68365478515625
875.631103515625,496.1242370605469
875.1263427734375,486.5628967285156
874.1926879882812,477.0272216796875
874.1281127929688,467.4473876953125
874.653564453125,457.8839111328125
876.70849609375,448.5445556640625
881.0942993164062,440.0627746582031
886.9854125976562,432.5063171386719
894.185546875,426.2752685546875
897.0786743164062,419.2243347167969
899.4058227539062,410.021484375
899.2559814453125,400.45037841796875
897.4924926757812,391.0447082519531
896.7817993164062,381.52276611328125
895.8070678710938,372.0372619628906
893.2422485351562,362.8187561035156
890.4209594726562,354.3405456542969
890.4263305664062,344.7616271972656
891.2067260742188,335.2355041503906
895.7644653320312,327.1188659667969
905.048828125,325.87835693359375
912.6436157226562,320.4412841796875
911.7198486328125,310.92791748046875
910.8112182617188,301.4501037597656
915.5514526367188,293.17730712890625
920.2337646484375,284.8220520019531
926.4444580078125,277.5687561035156
935.0428466796875,273.9354248046875
943.2425537109375,268.99420166015625
950.9437255859375,263.29840087890625
958.0313110351562,256.8565368652344
964.2379150390625,249.57322692871094
967.4910888671875,240.68397521972656
965.0479125976562,231.55422973632812
968.105712890625,222.93350219726562
971.717529296875,214.07931518554688
973.5556030273438,204.6857147216797
974.2118530273438,195.12908935546875
974.3851318359375,185.54835510253906
974.1171264648438,176.01548767089844
968.5048217773438,168.3677215576172
961.7142944335938,161.6178741455078
954.2610473632812,155.59707641601562
948.007568359375,148.39129638671875
944.0306396484375,139.7091827392578
942.2670288085938,135.70030212402344
941.29638671875,144.9016876220703
932.1595458984375,147.45545959472656
923.1100463867188,144.62843322753906
914.8389892578125,139.9481658935547
910.1434936523438,131.693359375
908.9590454101562,122.33656311035156
908.83447265625,112.78077697753906
906.4328002929688,103.52437591552734
902.3831787109375,94.84892272949219
897.4462280273438,86.63849639892578
891.9639282226562,78.80236053466797
883.7146606445312,74.08109283447266
876.2637939453125,68.13217163085938
869.4546508789062,61.40092849731445
861.83740234375,55.592933654785156
853.62646484375,50.66625213623047
844.7871704101562,46.99445724487305
835.4518432617188,44.887489318847656
827.0580444335938,42.25138473510742
826.0907592773438,51.4674072265625
825.287353515625,60.933380126953125
826.0542602539062,70.48426818847656
826.695556640625,80.04080963134766
825.1864013671875,89.4526596069336
819.86181640625,97.28152465820312
811.4273071289062,101.66639709472656
802.1781005859375,100.74386596679688
796.2853393554688,93.26091003417969
792.2263793945312,84.5927505493164
793.4599609375,75.62703704833984
790.4349365234375,79.20744323730469
782.5742797851562,84.64517974853516
774.8902587890625,85.15264129638672
776.1307373046875,75.73263549804688
777.5894165039062,66.2979507446289
776.6978149414062,56.7703857421875
774.6497192382812,47.41817855834961
768.8563232421875,48.314483642578125
761.4710083007812,53.74821090698242
752.3746337890625,51.030574798583984
743.9741821289062,46.42890548706055
740.339111328125,38.649349212646484
741.6961059570312,29.960966110229492
736.3543090820312,29.270978927612305
737.1029052734375,37.77945327758789
736.13232421875,47.299217224121094
728.185302734375,50.782859802246094
720.294189453125,54.069801330566406
718.716064453125,44.75524139404297
709.8162841796875,42.7628173828125
703.104248046875,36.37834930419922
695.3534545898438,30.816396713256836
687.8745727539062,24.870630264282227
682.1196899414062,17.2274112701416
674.6175537109375,11.333495140075684
665.7869262695312,7.66072416305542
662.1325073242188,11.796561241149902
671.2346801757812,14.604948997497559
678.1558837890625,21.002931594848633
681.0512084960938,30.088869094848633
683.66796875,39.18988037109375
677.8331298828125,46.04338073730469
669.3466186523438,50.4709358215332
661.6192016601562,56.12418746948242
654.2271728515625,62.15877151489258
645.482666015625,60.28522872924805
640.9651489257812,51.87406539916992
636.35009765625,43.482303619384766
631.0081176757812,36.51434326171875
624.5499267578125,29.966068267822266
620.2400512695312,21.422672271728516
611.5367431640625,21.57391929626465
602.0592651367188,22.424753189086914
602.3560791015625,29.239662170410156
608.21240234375,36.79032897949219
612.7160034179688,45.14543151855469
609.8012084960938,53.892333984375
601.7976684570312,58.308467864990234
592.497802734375,57.06116485595703
583.0089721679688,58.36542510986328
573.5123291015625,57.55422592163086
564.5148315429688,54.50695037841797
555.5224609375,57.571006774902344
546.1060791015625,59.114158630371094
537.5339965820312,61.321998596191406
537.1448974609375,70.86029815673828
530.2786254882812,76.649658203125
521.6073608398438,80.56413269042969
514.2467651367188,86.35295104980469
504.94775390625,88.61198425292969
495.8355712890625,86.50682830810547
486.5558776855469,85.53485107421875
477.53033447265625,82.43120574951172
468.017333984375,81.33019256591797
460.64227294921875,82.95761108398438
457.88330078125,92.02542114257812
452.89813232421875,100.204833984375
446.4624328613281,107.2761001586914
438.7482604980469,112.941162109375
430.81982421875,118.3083267211914
424.729736328125,125.61669158935547
416.91900634765625,130.42494201660156
408.638671875,135.18629455566406
401.21875,141.24746704101562
393.5071105957031,146.9252471923828
385.1316833496094,151.56619262695312
376.2337341308594,155.10653686523438
373.3187255859375,161.51901245117188
366.2509765625,167.8937530517578
361.4634094238281,176.1752166748047
357.47064208984375,184.8857421875
352.9223937988281,193.3143310546875
347.1891784667969,200.97471618652344
340.0006103515625,207.28500366210938
336.3689880371094,215.8170623779297
334.1878662109375,225.06869506835938
336.15020751953125,234.2712860107422
331.6326904296875,242.3450927734375
327.114501953125,250.7484893798828
325.6692199707031,260.1729431152344
325.6591491699219,269.54425048828125
323.6087646484375,278.7351989746094
326.13653564453125,287.9485168457031
329.0054626464844,297.0855407714844
331.6142272949219,306.3055419921875
333.4956970214844,315.69378662109375
333.46343994140625,325.2478332519531
331.4712219238281,334.6165771484375
330.3774719238281,344.1321716308594
329.97930908203125,353.7053527832031
329.8555908203125,363.28643798828125
329.7651672363281,372.8687438964844
330.9115295410156,382.3347473144531
333.80633544921875,391.4681091308594
336.1228332519531,400.76275634765625
337.8333740234375,410.1906433105469
339.3968505859375,419.64398193359375
342.0190734863281,428.8434143066406
345.557373046875,437.7477111816406
347.8928527832031,447.03656005859375
350.2737731933594,456.31219482421875
351.5003662109375,465.811767578125
352.29693603515625,475.3612976074219
353.7427062988281,484.8205871582031
357.4640197753906,493.6222839355469
363.1261901855469,501.3299865722656
369.6921081542969,508.3069763183594
375.6666564941406,515.7938232421875
380.8476257324219,523.8494262695312
385.14349365234375,532.4096069335938
389.7648620605469,540.7963256835938
395.42584228515625,548.5196533203125
401.9993591308594,555.4839477539062
405.72674560546875,564.2349243164062
410.2964172363281,572.6513671875
415.382568359375,580.7721557617188
420.1023864746094,589.1070556640625
426.80450439453125,595.64892578125
433.6488952636719,602.2789916992188
438.33074951171875,610.620849609375
442.96405029296875,619.0073852539062
446.3857421875,627.92578125
451.06109619140625,636.2395629882812
454.494384765625,644.4291381835938
454.0978698730469,653.943359375
453.95220947265625,663.4830932617188
448.8700866699219,671.3037719726562
439.88897705078125,674.5049438476562
430.7068786621094,677.10400390625
425.32427978515625,685.00732421875
420.371337890625,693.208251953125
416.4107971191406,701.9225463867188
414.16748046875,711.219482421875
412.2117919921875,720.5690307617188
408.15130615234375,729.2363891601562
403.2732238769531,737.4830932617188
396.2555236816406,743.5999145507812
398.1102600097656,748.5933227539062
390.5517883300781,754.4085083007812
383.0383605957031,760.3289794921875
376.4150085449219,767.2501220703125
369.86651611328125,774.2446899414062
362.69500732421875,780.5944213867188
355.7301330566406,787.1732177734375
348.8575744628906,793.850341796875
341.9703369140625,800.5128784179688
335.0463562011719,807.136474609375
328.06488037109375,813.7001342773438
321.0084533691406,820.1824951171875
313.85809326171875,826.5618896484375
306.5972900390625,832.8142700195312
299.2021789550781,838.9072265625
291.65850830078125,844.8154907226562
283.9808654785156,850.5496215820312
276.1866760253906,856.1229248046875
268.2900085449219,861.5511474609375
260.3062438964844,866.8492431640625
252.248046875,872.0342407226562
244.12893676757812,877.1229248046875
235.96017456054688,882.1327514648438
227.75479125976562,887.0812377929688
219.545166015625,892.0236206054688
211.512451171875,897.2466430664062
203.65142822265625,902.7256469726562
195.900390625,908.359619140625
188.1923065185547,914.052490234375
180.46092224121094,919.7129516601562
172.65606689453125,925.2722778320312
164.87110900878906,930.8580932617188
157.09500122070312,936.4578857421875
149.28607177734375,942.0112915039062
141.40005493164062,947.4544677734375
133.39828491210938,952.7252807617188
125.23880004882812,957.7491455078125
116.91295623779297,962.4916381835938
108.46378326416016,967.0114135742188
99.932373046875,971.3733520507812
91.35480499267578,975.6461181640625
82.76788330078125,979.8980102539062
74.19400024414062,984.1773071289062
65.56704711914062,988.3467407226562
57.202423095703125,992.78564453125
47.62345504760742,992.993896484375
48.010440826416016,990.0399780273438
56.46754837036133,985.539794921875
65.09284973144531,981.3658447265625
73.62213134765625,976.9986572265625
82.1561050415039,972.641357421875
90.70071411132812,968.3041381835938
99.24398040771484,963.9645385742188
107.77234649658203,959.5955810546875
116.27293395996094,955.1730346679688
124.66423034667969,950.5479736328125
132.81687927246094,945.514404296875
140.77273559570312,940.1744995117188
148.5906524658203,934.6346435546875
156.3366241455078,928.9933471679688
164.0791015625,923.347900390625
171.8717498779297,917.7711181640625
179.67449951171875,912.2092895507812
187.49058532714844,906.6658325195312
195.32725524902344,901.15185546875
203.198486328125,895.6873168945312
211.11331176757812,890.2859497070312
219.08018493652344,884.9615478515625
227.10986328125,879.7328491210938
235.21092224121094,874.6143188476562
243.38967895507812,869.6229248046875
251.65557861328125,864.7754516601562
259.9958190917969,860.0575561523438
268.0413513183594,854.8572998046875
275.7291259765625,849.1397705078125
283.2234802246094,843.1683349609375
290.70697021484375,837.18408203125
298.2342224121094,831.25390625
305.6331481933594,825.1660766601562
312.9098815917969,818.9312133789062
320.07598876953125,812.5700073242188
327.1448974609375,806.1005249023438
334.1313781738281,799.5433959960938
341.0518798828125,792.915283203125
347.9214172363281,786.2350463867188
354.7564697265625,779.5191040039062
361.5755920410156,772.7876586914062
368.3939208984375,766.0538330078125
375.22607421875,759.3351440429688
381.8653869628906,752.4349975585938
386.4249572753906,744.079833984375
390.27593994140625,735.7540893554688
398.6659240722656,731.2793579101562
404.1639709472656,723.5209350585938
407.0853271484375,714.4100952148438
409.4561462402344,705.12841796875
412.8052062988281,696.1573486328125
417.4255065917969,687.7741088867188
423.078369140625,680.0397338867188
429.3047790527344,672.7938232421875
438.04876708984375,669.2312622070312
445.5469970703125,664.2244873046875
446.6522521972656,654.8270874023438
445.53216552734375,645.3195190429688
442.36309814453125,636.31103515625
437.1631164550781,628.2789306640625
433.6374816894531,619.3779907226562
429.72607421875,610.6499633789062
423.84820556640625,603.185791015625
416.31683349609375,597.4981079101562
411.518798828125,589.2077026367188
406.4723815917969,581.0626220703125
401.53460693359375,572.851318359375
397.2998962402344,564.261474609375
392.0678405761719,556.2530517578125
386.78216552734375,548.2664184570312
382.3149108886719,539.7928466796875
378.1224365234375,531.1813354492188
372.7531433105469,523.255615234375
366.28765869140625,516.1944580078125
359.3697509765625,509.5724792480469
353.65533447265625,501.89569091796875
349.1250915527344,493.4585266113281
345.4491882324219,484.61553955078125
344.3094787597656,475.1415100097656
343.8262634277344,465.5860900878906
342.28485107421875,456.1291809082031
340.78570556640625,446.6830139160156
337.088134765625,437.8460693359375
334.15093994140625,428.7311096191406
332.4422912597656,419.310302734375
331.0996398925781,409.833984375
328.34844970703125,400.659912109375
325.3398742675781,391.5661926269531
323.811279296875,382.1164245605469
323.1233825683594,372.5590515136719
322.53546142578125,362.9967041015625
322.6534423828125,353.41668701171875
323.2332458496094,343.8526611328125
323.96197509765625,334.297607421875
324.52764892578125,324.7329406738281
324.59454345703125,315.15338134765625
323.5873718261719,305.6307067871094
321.42864990234375,296.300048828125
318.2564392089844,287.26300048828125
314.45037841796875,278.4752197265625
317.3610534667969,269.7433776855469
318.8277282714844,260.3363342285156
319.8215637207031,250.8253936767578
323.5406799316406,242.0373077392578
326.2434997558594,232.8853302001953
327.0749206542969,223.34243774414062
328.11798095703125,213.8264923095703
331.78839111328125,205.0479736328125
338.50665283203125,198.2452392578125
344.89849853515625,191.11434936523438
350.3823547363281,183.2633819580078
354.9041442871094,174.82130432128906
358.3841552734375,165.90036010742188
361.593505859375,156.911865234375
368.6776123046875,150.63497924804688
377.6352844238281,147.26625061035156
386.36895751953125,143.34405517578125
394.5845031738281,138.41822814941406
402.47265625,132.97976684570312
410.2535400390625,127.38854217529297
417.6365966796875,121.28300476074219
424.87237548828125,115.00048065185547
432.3805236816406,109.05140686035156
440.49169921875,103.96121215820312
447.7317810058594,97.77365112304688
451.5362243652344,89.08450317382812
452.718017578125,79.60873413085938
459.397216796875,73.33618927001953
468.8966979980469,73.47815704345703
478.10198974609375,76.12093353271484
487.4073486328125,78.39527893066406
496.89453125,79.70316314697266
506.4693908691406,79.8418960571289
515.9264526367188,78.47157287597656
523.9688110351562,73.42211151123047
529.1932983398438,65.4668960571289
531.6145629882812,56.225181579589844
539.6799926757812,52.3253173828125
549.2354125976562,51.78310775756836
558.2537231445312,48.85838317871094
567.0733032226562,46.088069915771484
575.2652587890625,50.91547775268555
584.4541015625,50.51160430908203
591.1210327148438,44.34542465209961
598.436767578125,50.3973274230957
604.6033935546875,47.246734619140625
601.0997314453125,38.33194351196289
597.1104736328125,29.61992835998535
595.1058959960938,20.33748435974121
601.7836303710938,16.224384307861328
611.0835571289062,15.309453010559082
620.5199584960938,14.411087036132812
628.2904052734375,19.683673858642578
633.4309692382812,27.755779266357422
638.2103881835938,36.0612907409668
642.934326171875,44.398048400878906
647.467529296875,52.840003967285156
654.2833251953125,55.80504608154297
661.0549926757812,49.02529525756836
668.7403564453125,43.41151428222656
676.7263793945312,38.55870056152344
677.0440063476562,29.137826919555664
672.4472045898438,21.040376663208008
664.0889282226562,16.360973358154297
655.99169921875,11.417091369628906
653.8076782226562,2.3374226093292236
